dataset,budget_pct,split_seed,trace_source_label,trace_evidence_source,best_baseline_layout,best_baseline_label,hidden_node,node_rank_by_baseline_error,baseline_hidden_mae,trace_hidden_mae,gain_vs_baseline
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,275,126,5.139533376507981,5.172983889450003,-0.033450512942021504
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,906,127,5.115410589215181,4.430412856254772,0.6849977329604089
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,114,128,5.1107203620529695,3.23509249399445,1.8756278680585194
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,817,129,5.10709459435213,4.760316745655883,0.34677784869624695
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,699,130,5.09226047621368,3.717108344037931,1.3751521321757485
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,913,131,5.092156793933143,5.590953356466604,-0.4987965625334603
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,756,132,5.091455918467349,4.948534936026318,0.1429209824410309
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,806,133,5.087853158088657,3.92924827957245,1.1586048785162069
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,573,134,5.072534670329585,4.239582938399183,0.8329517319304021
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,616,135,5.045731894983991,4.8309196543333695,0.21481224065062143
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,842,136,5.02273792835171,4.783684607073598,0.23905332127811274
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,6,137,5.0199205476251185,4.755371130776668,0.26454941684845057
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,186,138,5.01541776828211,3.7783503371755227,1.2370674311065875
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,136,139,5.004139853886488,5.022002324310003,-0.017862470423515298
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,405,140,4.997965347819565,5.248940717268744,-0.2509753694491792
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,23,141,4.995116596173361,3.186217164899114,1.8088994312742468
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,647,142,4.991005488390471,4.621774444909419,0.36923104348105174
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,1014,143,4.987230849074976,4.785741842420909,0.2014890066540671
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,433,144,4.979059696373503,5.074059572969875,-0.09499987659637199
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,645,145,4.956608343895709,4.678173176763739,0.2784351671319705
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,952,146,4.954243843856667,5.019252112225653,-0.06500826836898543
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,617,147,4.943272136191387,5.294002902895739,-0.350730766704352
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,321,148,4.930196201616325,4.822961006678664,0.10723519493766087
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,568,149,4.9071626653059,5.064445225883872,-0.15728256057797196
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,619,150,4.902768916789962,4.826533623946677,0.07623529284328523
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,926,151,4.882959392972822,4.6491186978989925,0.23384069507382943
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,182,152,4.875061651328573,4.522160976350345,0.35290067497822797
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,693,153,4.863305175914221,4.75190237111538,0.11140280479884179
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,81,154,4.838275402515846,4.876552132950764,-0.03827673043491853
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,174,155,4.82508212031847,4.1004844494125665,0.7245976709059034
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,341,156,4.819239744344487,4.898681178209944,-0.07944143386545743
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,22,157,4.810815520265574,4.07935508166931,0.7314604385962635
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,576,158,4.805462083134588,4.891001314279517,-0.08553923114492967
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,644,159,4.8035612809227075,3.5144593169061187,1.2891019640165888
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,571,160,4.803493763702993,4.834859308344818,-0.03136554464182506
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,954,161,4.796086449288763,4.178202571315946,0.6178838779728171
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,102,162,4.777845455357359,4.729101970760969,0.04874348459638966
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,210,163,4.761693345884015,5.132677790418308,-0.3709844445342929
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,325,164,4.751954028420851,4.692213925421588,0.05974010299926302
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,523,165,4.722142335402286,3.2421819849395996,1.4799603504626866
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,426,166,4.7202342058252995,4.017609505094701,0.7026247007305981
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,359,167,4.713065868762778,4.500101246208498,0.2129646225542805
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,308,168,4.707141650939473,4.425079231357202,0.28206241958227096
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,353,169,4.705292751818095,4.5640283349453385,0.14126441687275637
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,1008,170,4.693160483280377,2.85479794131094,1.8383625419694374
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,454,171,4.688314551419097,4.8007912126516565,-0.1124766612325594
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,884,172,4.678913178013715,4.330674325723286,0.3482388522904296
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,349,173,4.678597329199182,4.5478269677210035,0.1307703614781781
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,705,174,4.6778821409722,2.8178806946215014,1.8600014463506982
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,220,175,4.673349433466467,5.168551374339789,-0.49520194087332214
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,737,176,4.6577774821585,4.64068757428717,0.017089907871330468
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,15,177,4.65775977036383,4.592928327167386,0.06483144319644385
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,103,178,4.655697337939767,3.68831416790683,0.967383170032937
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,187,179,4.618868614741435,4.459004458634188,0.1598641561072469
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,402,180,4.605370265127151,4.444749902075161,0.16062036305199
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,696,181,4.583374290338309,4.603695693797698,-0.0203214034593886
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,870,182,4.579482972346783,4.192941942905529,0.3865410294412541
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,938,183,4.577267517919923,4.618059680573719,-0.04079216265379593
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,517,184,4.575641035361198,4.6760135727375305,-0.1003725373763329
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,713,185,4.573254442273673,4.433125398100064,0.1401290441736096
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,729,186,4.5728726273108276,4.132440296475423,0.4404323308354048
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,496,187,4.56760010360376,4.214307515334805,0.35329258826895504
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,246,188,4.565971697022515,4.7027816841919705,-0.13680998716945592
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,52,189,4.5653567101355135,4.142157349916843,0.42319936021867033
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,937,190,4.558840877892007,4.581900898589669,-0.02306002069766233
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,262,191,4.5544369320346725,4.494030202924203,0.06040672911046929
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,138,192,4.551479918847107,4.563050011122716,-0.011570092275608346
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,248,193,4.541329790661904,4.582411443291462,-0.04108165262955765
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,620,194,4.540197978909024,4.722771564705577,-0.18257358579655314
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,974,195,4.535359377527204,4.579477083720686,-0.04411770619348232
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,311,196,4.523236756835526,4.674893667524349,-0.15165691068882303
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,747,197,4.521108162217346,3.6054166341594,0.9156915280579461
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,428,198,4.5057765352473105,4.490488277532785,0.015288257714525244
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,387,199,4.5055326980494605,4.4416532511265565,0.06387944692290404
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,503,200,4.500251994180985,4.4081280289646365,0.09212396521634858
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,733,201,4.49235201515188,3.4861316688921797,1.0062203462597004
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,990,202,4.491503338949739,4.549251824072692,-0.05774848512295261
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,216,203,4.488201440164072,4.413438189963718,0.07476325020035457
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,170,204,4.487656936181999,3.7449537401874897,0.7427031959945092
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,180,205,4.48456141901949,2.2038767769659193,2.2806846420535702
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,964,206,4.484325828196674,4.5327017485992345,-0.048375920402560446
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,273,207,4.479364254176444,3.9368403400058094,0.5425239141706344
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,530,208,4.476694506857853,4.441385914825414,0.035308592032438746
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,477,209,4.475045954330323,4.566978753403078,-0.09193279907275542
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,860,210,4.469536819522874,3.778102820961411,0.6914339985614633
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,266,211,4.462346294598368,4.569276161875057,-0.10692986727668874
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,783,212,4.457581346732245,3.6335932004103464,0.8239881463218985
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,304,213,4.454693046200298,4.409646890787544,0.04504615541275392
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,925,214,4.45098132242072,4.674856363101467,-0.22387504068074726
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,453,215,4.450617818319467,4.627456655417319,-0.17683883709785242
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,795,216,4.443793927940015,4.550515958817623,-0.10672203087760845
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,736,217,4.440784839161683,3.249718168762116,1.1910666703995672
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,344,218,4.438681544240617,4.380641990867829,0.058039553372787545
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,634,219,4.4346533359344065,4.222410889287811,0.21224244664659508
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,550,220,4.432362841905355,4.549443681678848,-0.11708083977349304
PeMS7_1026,10,25,Stage16 calibrated rerun,stage16_replaceable:pems7_1026_10_20_posterior_iter20,swap_from_greedy_a_trace,Swap from A-trace,252,221,4.431812663149957,4.331139609807938,0.10067305334201926
