dataset,budget,budget_pct,split_seed,evidence_source,source_label,progress_fraction,residual_exchange_gap
Seattle,0.1,10,30,stage15_main,Stage15 main evidence,0.75,0.078462
Seattle,0.1,10,30,stage15_main,Stage15 main evidence,0.80,0.056145
Seattle,0.1,10,30,stage15_main,Stage15 main evidence,0.85,0.037141
Seattle,0.1,10,30,stage15_main,Stage15 main evidence,0.90,0.024761
Seattle,0.1,10,30,stage15_main,Stage15 main evidence,0.95,0.012380
Seattle,0.1,10,30,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.05,0.932555
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.10,0.865111
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.15,0.802579
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.20,0.769524
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.25,0.736469
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.30,0.702433
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.35,0.665941
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.40,0.629449
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.45,0.589237
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.50,0.544064
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.55,0.498892
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.60,0.462434
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.65,0.432511
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.70,0.402589
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.75,0.366581
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.80,0.328139
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.85,0.289696
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.90,0.198943
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,0.95,0.099472
Seattle,0.1,10,31,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.05,0.815989
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.10,0.631979
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.15,0.447968
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.20,0.374617
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.25,0.356596
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.30,0.338574
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.35,0.319353
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.40,0.297732
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.45,0.276112
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.50,0.254491
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.55,0.250606
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.60,0.246722
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.65,0.242837
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.70,0.194536
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.75,0.124027
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.80,0.053518
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.85,0.005861
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.90,0.003907
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,0.95,0.001954
Seattle,0.1,10,32,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.05,0.929102
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.10,0.858204
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.15,0.787306
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.20,0.716408
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.25,0.645510
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.30,0.577648
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.35,0.509785
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.40,0.441923
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.45,0.374061
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.50,0.306199
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.55,0.280019
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.60,0.253839
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.65,0.227659
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.70,0.201480
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.75,0.175300
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.80,0.140240
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.85,0.105180
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.90,0.070120
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.95,0.035060
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.05,0.954253
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.10,0.908506
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.15,0.862759
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.20,0.817011
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.25,0.771264
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.30,0.723241
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.35,0.675217
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.40,0.627193
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.45,0.579170
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.50,0.531146
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.55,0.428401
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.60,0.325656
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.65,0.222911
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.70,0.120166
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.75,0.017421
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.80,0.013937
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.85,0.010453
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.90,0.006969
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.95,0.003484
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.950000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.900000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.850000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.800000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.750000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.700000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.650000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.600000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.550000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.500000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.450000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.400000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.350000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.300000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.250000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.200000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.150000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.100000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.050000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.969099
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.938198
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.907297
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.876396
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.845496
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.684211
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.522927
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.361643
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.200358
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.039074
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.034457
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.029840
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.025224
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.020607
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.015990
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.012792
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.009594
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.006396
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.003198
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.895247
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.790494
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.685740
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.580987
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.476234
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.426408
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.376582
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.326755
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.276929
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.227103
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.207882
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.188661
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.169440
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.150219
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.130997
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.104798
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.078598
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.052399
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.026199
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.963360
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.926720
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.890080
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.853440
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.816800
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.780160
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.743519
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.706879
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.670239
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.633599
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.570239
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.506879
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.443519
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.380160
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.316800
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.253440
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.190080
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.126720
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.063360
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.808387
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.616773
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.425160
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.326297
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.273809
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.221321
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.176495
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.146991
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.117487
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.087984
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.080123
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.072262
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.064401
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.054502
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.043583
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.032665
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.022847
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.015232
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.007616
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.918779
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.837558
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.756338
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.675117
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.596596
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.518075
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.439554
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.361033
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.303454
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.245875
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.188296
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.130718
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.110303
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.089888
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.069473
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.049058
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.036793
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.024529
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.012264
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.950000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.900000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.850000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.800000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.750000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.700000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.650000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.600000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.550000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.500000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.450000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.400000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.350000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.300000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.250000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.200000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.150000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.100000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.050000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.973628
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.947255
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.920883
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.894511
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.868138
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.841766
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.786762
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.674496
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.562230
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.449963
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.337697
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.225431
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.113165
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.068168
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.056807
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.045445
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.034084
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.022723
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.011361
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.903140
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.806281
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.709421
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.612561
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.515701
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.418842
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.321982
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.225122
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.128262
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.031403
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.028262
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.025122
